user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,total_usage,week_usage_dff,addiction_level_encoded
U05575,29,Male,5.31,4.14,3.03,1.63,7.47,211,137,7.51,High,Yes,Severe,1,7.17,2.2,3
U05576,21,Male,9.56,5.74,1.9,2.5,6.44,132,20,11.25,Low,Yes,Severe,1,7.640000000000001,1.6899999999999995,3
U05577,31,Male,4.97,2.22,2.71,0.85,5.34,25,111,7.1,Low,No,None,0,4.93,2.13,0
U05578,30,Female,11.62,2.27,3.8,1.52,4.61,166,80,14.01,High,Yes,Severe,1,6.07,2.3900000000000006,3
U05579,29,Other,4.12,1.03,2.39,4.98,6.0,220,133,4.63,Low,Yes,Mild,0,3.42,0.5099999999999998,1
U05580,34,Other,10.4,4.92,0.73,1.73,7.89,234,77,12.68,Medium,No,Moderate,1,5.65,2.2799999999999994,2
U05581,35,Other,8.11,2.54,3.47,5.92,6.09,218,31,9.85,Low,Yes,Severe,1,6.01,1.7400000000000002,3
U05582,35,Other,10.68,4.23,0.48,2.56,7.92,109,49,11.84,High,Yes,Moderate,1,4.710000000000001,1.1600000000000001,2
U05583,33,Male,4.11,0.57,0.41,1.0,7.0,26,94,6.54,Low,Yes,None,0,0.98,2.4299999999999997,0
U05584,22,Female,6.47,0.77,2.68,4.01,6.41,50,27,8.74,Low,No,Moderate,1,3.45,2.2700000000000005,2
U05585,31,Other,10.74,3.77,1.76,0.64,5.78,220,64,11.5,Low,Yes,Severe,1,5.53,0.7599999999999998,3
U05586,25,Female,6.3,2.93,2.3,3.48,6.48,247,139,7.01,Medium,Yes,Moderate,1,5.23,0.71,2
U05587,31,Female,5.63,3.66,1.51,1.8,5.18,87,115,7.6,Low,Yes,None,0,5.17,1.9699999999999998,0
U05588,35,Other,8.36,2.81,2.35,1.58,8.88,181,55,9.83,Medium,Yes,Moderate,1,5.16,1.4700000000000006,2
U05589,22,Male,6.88,0.61,1.13,1.24,4.59,226,103,7.74,Medium,Yes,Mild,0,1.7399999999999998,0.8600000000000003,1
U05590,20,Other,8.93,5.01,3.9,1.81,5.43,180,61,10.14,Medium,Yes,Severe,1,8.91,1.2100000000000009,3
U05591,23,Male,6.07,5.72,3.95,3.72,8.96,175,117,8.49,Low,Yes,Moderate,1,9.67,2.42,2
U05592,30,Female,8.12,4.78,3.36,1.06,6.93,218,145,9.54,High,No,Moderate,1,8.14,1.42,2
U05593,25,Female,10.14,2.09,0.33,0.61,8.69,194,155,11.53,Medium,Yes,Severe,1,2.42,1.3899999999999988,3
U05594,34,Other,10.91,2.89,1.85,4.27,8.17,141,30,11.64,Medium,No,Moderate,1,4.74,0.7300000000000004,2
U05595,22,Male,11.51,3.96,0.16,5.78,7.75,114,110,13.2,High,Yes,Moderate,1,4.12,1.6899999999999995,2
U05596,28,Other,9.25,2.78,2.2,3.39,8.0,33,156,11.19,Medium,Yes,Severe,1,4.98,1.9399999999999995,3
U05597,25,Other,10.58,1.47,0.41,3.08,6.36,198,35,11.49,High,No,Severe,1,1.88,0.9100000000000001,3
U05598,20,Female,11.02,2.54,2.53,5.82,4.98,199,141,13.33,Medium,Yes,Severe,1,5.07,2.3100000000000005,3
U05599,23,Other,3.46,5.81,2.58,4.72,5.18,52,81,6.35,Medium,No,Moderate,1,8.39,2.8899999999999997,2
U05600,31,Female,7.24,2.51,1.81,2.87,5.55,59,106,8.07,High,No,Moderate,1,4.32,0.8300000000000001,2
U05601,32,Other,11.51,5.63,1.63,4.16,5.05,61,16,12.1,Medium,No,Severe,1,7.26,0.5899999999999999,3
U05602,28,Male,6.11,1.84,3.0,1.89,6.67,204,86,7.11,High,Yes,Moderate,1,4.84,1.0,2
U05603,32,Male,10.72,3.11,3.62,3.83,5.47,110,173,12.85,Low,No,Moderate,1,6.73,2.129999999999999,2
U05604,35,Female,5.7,3.55,3.95,1.86,5.18,170,18,6.44,Medium,Yes,None,0,7.5,0.7400000000000002,0
U05605,24,Female,7.38,5.67,2.76,5.74,6.95,153,165,9.9,High,Yes,Severe,1,8.43,2.5200000000000005,3
U05606,24,Female,5.49,2.33,3.09,4.32,4.85,233,158,6.7,Low,No,None,0,5.42,1.21,0
U05607,35,Male,10.9,3.05,0.03,5.28,7.81,244,38,12.82,Low,No,Moderate,1,3.0799999999999996,1.92,2
U05608,25,Other,9.66,2.3,2.27,2.31,7.27,55,63,12.26,Medium,No,Moderate,1,4.57,2.5999999999999996,2
U05609,29,Male,11.71,4.62,2.27,4.61,7.74,82,156,14.04,High,Yes,Moderate,1,6.890000000000001,2.3299999999999983,2
U05610,24,Other,7.01,3.37,0.82,4.12,5.97,154,30,8.33,High,Yes,Moderate,1,4.19,1.3200000000000003,2
U05611,34,Female,3.61,5.75,2.15,2.28,7.27,37,104,4.97,Medium,No,Severe,1,7.9,1.3599999999999999,3
U05612,22,Female,10.61,5.33,1.85,0.79,6.37,120,90,12.27,Medium,No,Moderate,1,7.18,1.6600000000000001,2
U05613,22,Female,7.77,3.94,3.87,5.6,6.93,176,42,9.78,High,No,Moderate,1,7.8100000000000005,2.01,2
U05614,31,Male,4.93,4.0,1.82,4.75,7.08,81,145,5.48,Medium,No,None,0,5.82,0.5500000000000007,0
U05615,25,Male,10.56,1.6,1.81,5.24,8.62,171,42,12.53,Low,No,Severe,1,3.41,1.9699999999999989,3
U05616,28,Male,7.1,5.42,2.7,1.69,4.59,33,59,8.82,Low,Yes,Severe,1,8.120000000000001,1.7200000000000006,3
U05617,23,Other,11.16,2.52,2.08,0.9,7.04,83,53,11.98,Low,Yes,Moderate,1,4.6,0.8200000000000003,2
U05618,34,Other,7.57,3.89,3.65,0.87,6.32,241,22,10.27,Low,No,Mild,0,7.54,2.6999999999999993,1
U05619,28,Other,11.86,3.23,3.07,0.99,6.35,107,144,14.75,High,No,Severe,1,6.3,2.8900000000000006,3
U05620,24,Male,9.53,3.62,2.03,4.14,7.32,109,66,11.85,Medium,Yes,Severe,1,5.65,2.3200000000000003,3
U05621,27,Other,7.47,2.07,0.73,5.03,8.21,74,25,9.69,Low,Yes,Moderate,1,2.8,2.2199999999999998,2
U05622,25,Female,5.43,2.73,0.29,1.73,7.5,234,135,8.34,Low,No,Mild,0,3.02,2.91,1
U05623,28,Female,10.61,4.53,2.46,1.23,7.77,171,159,11.31,High,Yes,Moderate,1,6.99,0.7000000000000011,2
U05624,21,Female,5.86,5.3,1.81,3.15,8.37,61,50,8.64,Low,No,Moderate,1,7.109999999999999,2.7800000000000002,2
U05625,21,Female,6.42,0.85,3.03,3.52,5.35,154,41,8.89,High,Yes,Mild,0,3.88,2.4700000000000006,1
U05626,22,Other,5.68,5.9,0.05,2.23,8.73,157,69,7.1,Low,Yes,Moderate,1,5.95,1.42,2
U05627,24,Female,10.93,4.08,2.52,3.1,8.06,43,94,13.83,Medium,Yes,Moderate,1,6.6,2.9000000000000004,2
U05628,32,Male,8.26,3.18,2.19,1.71,8.47,63,56,9.97,High,Yes,Moderate,1,5.37,1.7100000000000009,2
U05629,32,Other,5.75,2.43,3.75,2.73,7.93,80,17,6.7,Low,Yes,Mild,0,6.18,0.9500000000000002,1
U05630,30,Male,10.12,4.08,0.75,0.78,5.11,25,179,11.34,Low,No,Severe,1,4.83,1.2200000000000006,3
U05631,26,Male,4.41,5.66,3.98,3.26,5.92,39,66,5.92,Low,No,Severe,1,9.64,1.5099999999999998,3
U05632,35,Male,8.54,1.27,0.21,0.62,5.93,209,155,10.74,Medium,No,Moderate,1,1.48,2.200000000000001,2
U05633,25,Other,4.44,3.83,1.11,2.56,5.49,25,47,6.41,High,Yes,None,0,4.94,1.9699999999999998,0
U05634,33,Other,6.92,2.38,2.08,3.97,6.72,184,135,9.64,Medium,Yes,Mild,0,4.46,2.7200000000000006,1
U05635,23,Female,7.11,3.67,2.46,1.88,5.46,165,79,8.91,Medium,No,Mild,0,6.13,1.7999999999999998,1
U05636,34,Female,8.62,1.16,1.41,1.02,6.65,91,130,11.24,Low,Yes,Moderate,1,2.57,2.620000000000001,2
U05637,34,Male,4.1,3.02,1.71,2.21,4.56,175,121,6.0,Low,Yes,None,0,4.73,1.9000000000000004,0
U05638,24,Other,8.1,5.79,2.12,5.66,7.66,137,29,10.28,Medium,No,Severe,1,7.91,2.1799999999999997,3
U05639,28,Other,5.67,5.74,3.58,3.57,7.0,105,17,6.66,Medium,Yes,Moderate,1,9.32,0.9900000000000002,2
U05640,24,Female,3.24,5.25,2.22,0.59,7.44,162,48,5.21,Medium,Yes,Severe,1,7.470000000000001,1.9699999999999998,3
U05641,23,Male,3.5,4.8,2.0,5.19,5.87,55,57,4.25,Medium,Yes,Severe,1,6.8,0.75,3
U05642,33,Other,6.79,3.27,2.51,1.21,5.6,44,102,9.21,Medium,No,Mild,0,5.779999999999999,2.420000000000001,1
U05643,23,Male,10.1,3.84,1.43,2.29,6.51,100,75,12.57,High,Yes,Severe,1,5.27,2.4700000000000006,3
U05644,31,Male,11.19,4.32,1.01,1.54,7.09,27,135,13.29,Medium,No,Moderate,1,5.33,2.0999999999999996,2
U05645,33,Other,8.12,4.3,0.01,5.42,8.87,67,46,10.55,Low,No,Moderate,1,4.31,2.4300000000000015,2
U05646,25,Male,4.4,4.98,2.77,3.39,8.88,175,136,6.89,High,Yes,Severe,1,7.75,2.4899999999999993,3
U05647,19,Female,8.72,1.26,1.69,4.68,4.64,234,149,9.94,Low,No,Severe,1,2.95,1.2199999999999989,3
U05648,32,Male,6.04,5.42,0.97,2.66,7.49,143,135,7.05,Medium,No,Moderate,1,6.39,1.0099999999999998,2
U05649,32,Female,7.92,4.42,3.49,4.13,5.22,63,146,10.22,Low,No,Moderate,1,7.91,2.3000000000000007,2
U05650,20,Other,6.95,4.58,3.82,1.53,5.45,33,152,8.54,Low,Yes,Moderate,1,8.4,1.589999999999999,2
U05651,35,Female,3.94,3.11,1.28,4.36,7.71,217,96,6.04,Medium,Yes,None,0,4.39,2.1,0
U05652,21,Other,11.25,1.45,0.8,5.15,7.98,163,111,12.47,Low,Yes,Severe,1,2.25,1.2200000000000006,3
U05653,22,Other,7.42,4.09,0.98,3.54,5.55,204,33,9.6,High,No,Severe,1,5.07,2.1799999999999997,3
U05654,18,Other,10.25,2.88,1.31,0.91,6.87,172,140,11.12,High,Yes,Moderate,1,4.1899999999999995,0.8699999999999992,2
U05655,18,Male,3.68,5.53,2.17,5.78,5.72,115,139,6.06,Medium,No,Moderate,1,7.7,2.3799999999999994,2
U05656,35,Male,3.77,5.43,0.39,4.99,6.68,173,20,6.26,Medium,Yes,Moderate,1,5.819999999999999,2.4899999999999998,2
U05657,34,Other,6.33,1.79,1.93,2.68,5.39,197,99,8.73,Medium,Yes,Mild,0,3.7199999999999998,2.4000000000000004,1
U05658,32,Other,4.5,5.53,3.27,3.82,5.05,156,108,7.0,Medium,Yes,Moderate,1,8.8,2.5,2
U05659,31,Male,4.28,1.72,1.43,2.64,7.11,193,152,6.01,Low,Yes,Mild,0,3.15,1.7299999999999995,1
U05660,27,Female,8.27,3.75,3.8,1.6,5.64,118,164,10.71,Medium,Yes,Severe,1,7.55,2.4400000000000013,3
U05661,27,Male,8.05,0.54,0.45,0.6,6.17,98,101,10.19,High,No,Moderate,1,0.99,2.139999999999999,2
U05662,25,Male,8.73,3.2,3.5,3.53,8.95,101,179,11.12,Medium,Yes,Severe,1,6.7,2.389999999999999,3
U05663,27,Male,6.05,4.29,3.64,5.08,4.6,46,132,7.83,Medium,No,Severe,1,7.93,1.7800000000000002,3
U05664,23,Female,6.85,3.12,0.53,0.92,8.49,194,90,9.33,Low,Yes,Mild,0,3.6500000000000004,2.4800000000000004,1
U05665,30,Other,6.22,3.18,1.72,2.67,6.55,153,35,8.45,Medium,Yes,Moderate,1,4.9,2.2299999999999995,2
U05666,26,Other,7.17,5.21,3.34,2.59,5.26,121,160,8.63,High,Yes,Severe,1,8.55,1.4600000000000009,3
U05667,31,Male,4.08,5.81,0.02,1.94,6.09,179,141,5.82,Medium,No,Severe,1,5.829999999999999,1.7400000000000002,3
U05668,26,Female,8.58,5.53,0.12,4.84,8.66,173,57,9.95,Low,Yes,Moderate,1,5.65,1.3699999999999992,2
U05669,29,Female,6.86,5.84,3.21,1.48,8.37,136,157,7.67,Low,No,Moderate,1,9.05,0.8099999999999996,2
U05670,35,Male,3.1,4.39,1.73,3.08,7.24,250,65,4.99,High,No,Moderate,1,6.119999999999999,1.8900000000000001,2
U05671,32,Other,8.04,5.79,3.81,4.21,6.23,236,42,9.2,Low,Yes,Severe,1,9.6,1.1600000000000001,3
U05672,19,Female,4.74,5.12,1.8,5.85,5.91,96,33,5.68,Low,Yes,Moderate,1,6.92,0.9399999999999995,2
U05673,33,Male,11.54,1.77,1.67,2.26,7.55,136,179,14.42,Medium,No,Moderate,1,3.44,2.880000000000001,2
U05674,28,Male,6.08,4.54,2.34,4.17,6.65,68,144,8.76,Low,Yes,Moderate,1,6.88,2.6799999999999997,2
U05675,19,Female,6.21,1.28,0.67,0.61,8.53,128,120,7.91,Medium,Yes,Moderate,1,1.9500000000000002,1.7000000000000002,2
U05676,27,Male,6.18,1.84,0.8,1.75,5.05,226,127,8.74,Medium,No,Moderate,1,2.64,2.5600000000000005,2
U05677,24,Male,3.78,3.08,1.83,4.05,5.61,167,119,4.94,Medium,No,None,0,4.91,1.1600000000000006,0
U05678,33,Male,10.12,2.53,3.27,3.63,6.99,64,132,12.5,Low,Yes,Severe,1,5.8,2.380000000000001,3
U05679,29,Male,3.65,0.51,2.47,3.0,8.24,107,94,6.48,Medium,No,None,0,2.9800000000000004,2.8300000000000005,0
U05680,27,Male,7.27,4.26,1.84,5.01,4.95,53,147,7.82,High,No,Moderate,1,6.1,0.5500000000000007,2
U05681,26,Female,3.9,5.97,0.48,1.58,6.38,29,38,4.42,Low,Yes,Moderate,1,6.449999999999999,0.52,2
U05682,24,Male,6.09,5.63,2.54,5.26,6.52,162,20,6.7,High,No,Severe,1,8.17,0.6100000000000003,3
U05683,34,Other,7.8,1.56,2.23,4.13,5.8,173,113,8.65,High,No,Mild,0,3.79,0.8500000000000005,1
U05684,26,Other,5.37,2.05,2.48,4.47,6.73,62,78,6.29,High,Yes,None,0,4.529999999999999,0.9199999999999999,0
U05685,28,Other,7.33,4.37,3.55,2.39,6.88,79,63,8.65,Low,No,Moderate,1,7.92,1.3200000000000003,2
U05686,29,Other,3.74,5.47,2.22,1.79,6.95,169,60,5.4,Medium,No,Severe,1,7.6899999999999995,1.6600000000000001,3
U05687,33,Other,9.5,3.63,3.55,3.0,5.41,196,167,11.82,High,No,Severe,1,7.18,2.3200000000000003,3
U05688,34,Other,10.27,4.52,2.07,4.56,7.19,124,126,11.64,Low,No,Moderate,1,6.59,1.370000000000001,2
U05689,27,Other,7.73,3.54,3.27,4.62,9.0,243,148,8.29,Low,No,Mild,0,6.8100000000000005,0.5599999999999987,1
U05690,20,Female,7.55,4.9,0.55,4.6,6.19,97,46,9.9,Low,Yes,Moderate,1,5.45,2.3500000000000005,2
U05691,35,Female,5.15,3.68,3.94,4.0,7.97,153,20,7.39,Low,No,None,0,7.62,2.2399999999999993,0
U05692,23,Male,9.54,2.96,3.81,4.15,6.92,133,116,12.47,Low,No,Severe,1,6.77,2.9300000000000015,3
U05693,30,Other,4.31,5.99,3.72,0.94,7.52,206,172,5.23,Medium,Yes,Moderate,1,9.71,0.9200000000000008,2
U05694,35,Male,9.38,0.84,3.19,5.51,7.66,221,111,11.5,High,Yes,Moderate,1,4.03,2.119999999999999,2
U05695,22,Male,9.62,2.87,2.77,1.82,7.63,195,80,11.92,Low,Yes,Severe,1,5.640000000000001,2.3000000000000007,3
U05696,21,Female,3.63,4.73,0.09,4.53,8.42,63,60,4.41,Low,Yes,Severe,1,4.82,0.7800000000000002,3
U05697,21,Male,8.57,5.18,3.99,3.63,7.47,82,72,11.54,Low,No,Severe,1,9.17,2.969999999999999,3
U05698,28,Male,5.62,3.72,1.0,1.27,8.01,243,124,6.47,Low,No,Mild,0,4.720000000000001,0.8499999999999996,1
U05699,18,Male,10.82,2.97,0.53,2.62,5.42,148,175,12.88,Low,Yes,Moderate,1,3.5,2.0600000000000005,2
U05700,23,Female,10.42,4.03,0.22,4.76,7.89,206,119,10.97,High,Yes,Moderate,1,4.25,0.5500000000000007,2
U05701,20,Other,7.12,1.85,3.45,2.64,5.22,170,70,8.12,Low,No,Moderate,1,5.300000000000001,0.9999999999999991,2
U05702,26,Male,9.01,5.44,3.72,2.43,4.87,220,101,9.9,High,No,Severe,1,9.16,0.8900000000000006,3
U05703,29,Other,3.19,4.85,3.56,3.01,4.84,56,49,5.86,Low,No,Moderate,1,8.41,2.6700000000000004,2
U05704,18,Male,10.96,1.08,1.24,2.65,5.81,78,169,11.48,Low,No,Moderate,1,2.3200000000000003,0.5199999999999996,2
U05705,28,Male,8.04,5.12,3.74,4.31,8.16,128,107,8.64,High,Yes,Moderate,1,8.86,0.6000000000000014,2
U05706,34,Male,3.64,2.2,3.15,3.87,7.36,96,100,5.64,Low,Yes,None,0,5.35,1.9999999999999996,0
U05707,30,Other,7.19,5.52,3.13,3.76,7.44,245,66,8.4,High,Yes,Severe,1,8.649999999999999,1.21,3
U05708,18,Male,6.46,2.68,0.58,4.2,6.72,99,135,7.31,Medium,No,Mild,0,3.2600000000000002,0.8499999999999996,1
U05709,27,Female,10.64,5.9,2.16,5.55,6.48,58,138,13.08,Medium,Yes,Severe,1,8.06,2.4399999999999995,3
U05710,35,Male,8.36,3.17,0.22,2.95,8.21,96,180,11.35,Low,Yes,Moderate,1,3.39,2.99,2
U05711,30,Other,11.29,3.83,0.54,5.33,8.02,204,142,13.23,High,No,Moderate,1,4.37,1.9400000000000013,2
U05712,27,Female,4.2,3.99,0.12,2.76,6.76,136,72,6.98,Low,No,Mild,0,4.11,2.7800000000000002,1
U05713,30,Female,6.17,1.47,3.6,5.17,7.55,158,16,7.61,High,Yes,Mild,0,5.07,1.4400000000000004,1
U05714,21,Male,3.08,0.59,1.07,2.89,7.35,25,100,3.85,Low,Yes,Mild,0,1.6600000000000001,0.77,1
U05715,19,Male,8.62,4.88,2.98,1.43,5.72,127,51,10.24,Medium,No,Severe,1,7.859999999999999,1.620000000000001,3
U05716,18,Other,6.25,1.85,3.05,4.52,8.43,234,82,6.95,Medium,Yes,Mild,0,4.9,0.7000000000000002,1
U05717,33,Female,5.34,1.88,1.85,2.06,7.43,158,165,6.08,High,No,Mild,0,3.73,0.7400000000000002,1
U05718,31,Male,11.92,0.99,2.13,2.83,8.21,116,69,14.7,Low,No,Moderate,1,3.12,2.7799999999999994,2
U05719,23,Other,8.79,4.14,2.05,5.46,7.52,166,138,10.69,High,No,Moderate,1,6.1899999999999995,1.9000000000000004,2
U05720,33,Male,4.14,4.71,2.77,2.46,6.84,55,143,4.67,High,Yes,Moderate,1,7.48,0.5300000000000002,2
U05721,27,Male,4.73,4.14,2.86,4.15,5.18,58,25,5.26,Low,Yes,Severe,1,7.0,0.5299999999999994,3
U05722,31,Other,8.17,3.51,2.17,3.49,8.48,80,81,9.61,High,Yes,Severe,1,5.68,1.4399999999999995,3
U05723,34,Other,9.74,4.08,3.02,0.89,4.8,50,53,12.59,Medium,Yes,Severe,1,7.1,2.8499999999999996,3
U05724,23,Female,6.53,5.65,2.45,3.12,7.9,55,56,9.23,Low,No,Severe,1,8.100000000000001,2.7,3
U05725,30,Female,3.62,3.03,2.92,5.77,5.86,206,109,6.43,Medium,Yes,None,0,5.949999999999999,2.8099999999999996,0
U05726,18,Male,5.65,5.71,2.57,2.2,7.36,113,64,7.12,Low,No,Severe,1,8.28,1.4699999999999998,3
U05727,35,Female,10.93,1.7,3.66,1.76,4.93,195,149,11.7,Medium,No,Moderate,1,5.36,0.7699999999999996,2
U05728,21,Female,11.23,2.66,0.43,5.94,8.66,52,125,11.88,Medium,No,Moderate,1,3.0900000000000003,0.6500000000000004,2
U05729,27,Female,11.96,5.37,0.23,5.11,5.8,244,28,13.3,High,No,Severe,1,5.6000000000000005,1.3399999999999999,3
U05730,21,Female,9.51,1.24,3.51,5.96,8.02,55,174,10.66,Low,Yes,Moderate,1,4.75,1.1500000000000004,2
U05731,31,Female,10.27,2.06,3.49,3.12,7.52,154,78,12.76,Medium,No,Severe,1,5.550000000000001,2.49,3
U05732,35,Female,6.29,1.1,3.86,1.7,8.62,110,163,8.24,Low,Yes,Moderate,1,4.96,1.9500000000000002,2
U05733,35,Female,4.68,5.85,2.19,0.99,6.7,121,166,5.81,High,No,Severe,1,8.04,1.13,3
U05734,35,Female,10.98,3.87,3.01,4.63,7.33,66,94,13.1,Medium,No,Moderate,1,6.88,2.119999999999999,2
U05735,22,Female,5.97,4.14,1.77,5.13,4.83,43,97,8.33,Medium,Yes,Severe,1,5.91,2.3600000000000003,3
U05736,31,Female,11.6,1.07,2.74,4.99,6.45,177,87,14.15,High,No,Severe,1,3.8100000000000005,2.5500000000000007,3
U05737,23,Male,10.09,1.24,1.42,4.17,6.25,170,164,11.93,Medium,No,Moderate,1,2.66,1.8399999999999999,2
U05738,27,Female,7.76,5.23,2.7,4.45,6.29,247,68,9.8,Medium,Yes,Moderate,1,7.930000000000001,2.040000000000001,2
U05739,26,Other,7.43,2.5,2.74,3.68,7.59,146,34,9.37,High,No,Moderate,1,5.24,1.9399999999999995,2
U05740,29,Male,11.97,3.89,0.31,0.71,7.26,239,131,13.6,Medium,Yes,Severe,1,4.2,1.629999999999999,3
U05741,22,Female,11.27,1.89,0.12,5.17,5.61,112,49,14.22,Low,Yes,Moderate,1,2.01,2.950000000000001,2
U05742,30,Male,8.28,3.17,2.78,0.82,8.03,66,45,10.06,Medium,No,Moderate,1,5.949999999999999,1.7800000000000011,2
U05743,31,Other,3.83,2.71,0.31,5.9,5.66,164,71,5.93,High,No,Mild,0,3.02,2.0999999999999996,1
U05744,23,Other,4.49,4.4,2.37,1.05,8.11,110,95,6.96,Medium,Yes,Moderate,1,6.7700000000000005,2.4699999999999998,2
U05745,31,Male,11.34,5.13,2.23,3.17,5.56,203,16,13.4,High,No,Moderate,1,7.359999999999999,2.0600000000000005,2
U05746,29,Male,9.63,4.06,0.93,2.65,5.67,217,163,11.26,Low,Yes,Severe,1,4.989999999999999,1.629999999999999,3
U05747,23,Male,9.72,3.57,0.71,4.66,8.0,82,46,10.27,High,No,Severe,1,4.279999999999999,0.5499999999999989,3
U05748,29,Male,11.6,2.15,1.76,4.73,5.64,237,150,13.91,Low,No,Moderate,1,3.91,2.3100000000000005,2
U05749,26,Other,4.94,5.12,0.37,6.0,6.68,48,131,7.33,Medium,Yes,Severe,1,5.49,2.3899999999999997,3
U05750,26,Female,4.7,3.5,2.23,1.38,5.12,109,143,7.15,Medium,Yes,Mild,0,5.73,2.45,1
U05751,19,Female,9.52,3.5,3.31,5.61,7.37,74,42,11.09,Medium,No,Moderate,1,6.8100000000000005,1.5700000000000003,2
U05752,26,Other,7.95,3.55,3.63,2.36,7.66,29,138,10.06,High,Yes,Mild,0,7.18,2.1100000000000003,1
U05753,27,Other,6.1,5.03,2.05,3.66,5.15,235,149,6.76,Medium,Yes,Moderate,1,7.08,0.6600000000000001,2
U05754,23,Other,4.29,5.06,2.18,3.61,4.75,71,80,6.21,Medium,No,Severe,1,7.24,1.92,3
U05755,25,Other,4.9,2.93,2.17,2.46,6.98,92,102,6.08,Low,No,Mild,0,5.1,1.1799999999999997,1
U05756,34,Other,3.85,3.27,3.21,1.27,5.55,196,41,6.52,High,Yes,Mild,0,6.48,2.6699999999999995,1
U05757,33,Male,9.99,2.69,1.12,2.23,6.84,239,78,12.71,Medium,No,Severe,1,3.81,2.7200000000000006,3
U05758,34,Female,7.64,5.45,3.06,5.48,5.24,134,17,10.62,High,No,Severe,1,8.51,2.9799999999999995,3
U05759,33,Male,5.13,3.43,1.25,1.49,8.03,100,30,6.76,Medium,Yes,None,0,4.68,1.63,0
U05760,31,Female,7.85,4.2,2.88,1.93,6.4,79,114,10.02,Low,Yes,Moderate,1,7.08,2.17,2
U05761,27,Male,6.38,1.22,1.02,3.73,8.36,43,59,8.48,High,No,Moderate,1,2.24,2.1000000000000005,2
U05762,21,Other,8.97,1.93,0.48,4.02,7.1,85,161,11.87,High,No,Severe,1,2.41,2.8999999999999986,3
U05763,21,Male,4.06,2.32,3.76,3.27,8.28,21,61,6.18,Low,No,None,0,6.08,2.12,0
U05764,35,Other,3.12,5.65,0.28,2.21,7.25,35,43,4.99,Medium,Yes,Severe,1,5.930000000000001,1.87,3
U05765,33,Female,10.06,0.57,2.48,0.8,5.94,57,138,12.76,High,Yes,Moderate,1,3.05,2.6999999999999993,2
U05766,28,Female,7.97,5.18,1.67,1.5,5.63,108,88,10.33,High,No,Moderate,1,6.85,2.3600000000000003,2
U05767,18,Female,6.6,2.82,0.4,2.26,7.32,232,168,8.4,Medium,Yes,Mild,0,3.2199999999999998,1.8000000000000007,1
U05768,33,Other,4.64,5.16,1.75,5.61,7.1,78,87,7.01,Medium,No,Moderate,1,6.91,2.37,2
U05769,27,Other,5.45,0.91,1.76,1.27,5.84,26,128,6.94,High,No,Mild,0,2.67,1.4900000000000002,1
U05770,26,Other,8.67,5.67,0.4,3.35,8.71,96,133,11.17,High,No,Severe,1,6.07,2.5,3
U05771,29,Female,4.72,3.65,0.09,5.78,5.16,236,28,6.6,Medium,No,Mild,0,3.7399999999999998,1.88,1
U05772,22,Other,10.91,4.72,1.39,1.46,7.59,214,131,11.72,Low,Yes,Moderate,1,6.109999999999999,0.8100000000000005,2
U05773,27,Other,8.69,1.82,0.41,5.46,7.73,101,179,10.5,Medium,Yes,Severe,1,2.23,1.8100000000000005,3
U05774,19,Female,10.88,0.64,1.82,0.8,7.61,167,131,12.22,Low,Yes,Moderate,1,2.46,1.3399999999999999,2
U05775,34,Male,3.08,2.75,1.78,2.17,6.75,150,163,6.03,Low,Yes,Mild,0,4.53,2.95,1
U05776,31,Female,7.52,5.74,0.5,5.14,6.41,81,69,9.11,High,Yes,Moderate,1,6.24,1.5899999999999999,2
U05777,28,Other,11.07,5.42,2.89,2.5,5.23,57,155,12.8,High,Yes,Severe,1,8.31,1.7300000000000004,3
U05778,21,Female,9.51,5.2,1.52,4.94,7.54,150,24,10.4,Medium,Yes,Severe,1,6.720000000000001,0.8900000000000006,3
U05779,20,Male,8.01,3.04,1.94,5.33,6.33,215,86,8.69,Low,No,Severe,1,4.98,0.6799999999999997,3
U05780,26,Other,10.96,4.2,2.31,1.33,7.47,76,124,13.7,Low,Yes,Moderate,1,6.51,2.7399999999999984,2
U05781,23,Female,8.46,3.81,2.04,4.82,8.24,74,91,10.17,High,Yes,Severe,1,5.85,1.709999999999999,3
U05782,25,Male,7.84,5.58,1.55,2.4,7.31,115,68,9.45,Medium,No,Moderate,1,7.13,1.6099999999999994,2
U05783,23,Female,7.33,3.91,2.38,2.13,8.73,80,172,10.22,High,No,Mild,0,6.29,2.8900000000000006,1
U05784,25,Male,3.13,5.58,0.77,5.04,7.93,243,24,5.89,Medium,No,Severe,1,6.35,2.76,3
U05785,29,Other,3.68,5.77,2.16,3.59,7.0,201,62,6.37,Low,Yes,Moderate,1,7.93,2.69,2
U05786,23,Female,5.67,3.28,0.26,2.57,5.88,69,129,6.84,Medium,No,Mild,0,3.54,1.17,1
U05787,25,Female,8.13,2.17,2.14,3.64,5.09,104,144,10.6,Medium,Yes,Severe,1,4.3100000000000005,2.469999999999999,3
U05788,29,Other,8.34,5.47,1.81,1.52,5.27,191,28,9.05,High,Yes,Severe,1,7.279999999999999,0.7100000000000009,3
